Provincia,Partido,Localidad,Link indec,Velocidad_mbps,Accesos
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,100,1110.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,150,2420.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,300,5185.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,500,695.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,1000,675.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0,4.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,1,9.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,3,40.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,3,21.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,5,2.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,6,88.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,10,39.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,30,3236.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,50,34.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,60,46.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,100,148.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,150,1141.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,300,2174.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,500,310.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,1000,336.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,0,3.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,0,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,3,2.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,5,5.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,10,165.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,30,4.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,50,61.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,60,131.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,75,7.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,100,391.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,150,2702.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,300,3942.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,500,615.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,1000,582.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,0,13.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,1,0.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,15,0.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0,159.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0,1.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0,6.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,1,137.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,2,275.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,3,546.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,3,165.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,4,292.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,6,95.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,8,285.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,10,10.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,15,451.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,20,4483.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,30,3.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,50,1822.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,100,1322.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,300,351.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,500,22.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,1000,6.0
BUENOS AIRES,ARRECIFES,TODD,6077020,20,185.0
BUENOS AIRES,ARRECIFES,TODD,6077020,50,125.0
BUENOS AIRES,ARRECIFES,TODD,6077020,100,31.0
BUENOS AIRES,ARRECIFES,VIÑA,6077030,3,80.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0,31.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0,8.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0,7.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0,43.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,1,40.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,2,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,3,27.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,3,288.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,5,9.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,6,24.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,8,397.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,10,161.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,15,816.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,20,20.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,30,2947.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,50,2488.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,60,18.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,75,2.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,100,3744.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,150,654.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,200,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,300,3993.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,500,502.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,600,101.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,1000,334.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,1,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,3,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,3,6.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,5,6.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,6,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,8,3.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,10,59.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,15,2.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,20,18.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,25,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,30,15.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,50,2100.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,60,24.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,75,3.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,100,2254.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,150,514.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,300,2318.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,500,272.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,600,89.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,1000,240.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,1,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,3,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,6,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,8,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,10,22.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,20,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,24,23.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,30,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,50,1238.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,60,4.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,75,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,100,509.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,150,210.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,300,400.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,500,40.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,600,35.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,1000,41.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,0,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,1,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,3,1.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,10,141.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,20,13.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,30,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,50,3413.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,60,20.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,75,6.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,100,2611.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,150,808.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,300,2825.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,500,319.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,600,98.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,1000,275.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,1,5.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,2,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,3,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,5,6.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,8,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,10,113.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,20,8.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,30,12.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,40,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,50,1908.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,60,26.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,75,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,100,2070.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,150,732.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,300,2690.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,500,289.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,600,71.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,999,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,1000,295.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0,4.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0,12.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0,1.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0,35.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,1,5.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,2,2.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,3,1.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,3,215.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,5,11.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,8,128.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,10,156.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,15,1605.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,20,33.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,25,2.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,30,3390.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,50,6305.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,60,47.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,75,5.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,100,4821.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,150,1253.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,300,4807.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,500,496.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,600,178.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,1000,467.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0,3.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0,5.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,1,9.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,2,1.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,3,5.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,3,2.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,5,2.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,6,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,7,10.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,8,468.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,10,226.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,15,10.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,20,33.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,25,1.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,30,13.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,35,4.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,40,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,50,5276.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,60,59.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,75,4.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,100,3423.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,150,1400.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,300,4136.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,500,486.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,600,134.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,1000,632.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0,6.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0,5.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0,32.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,1,6.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,3,1.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,3,116.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,5,5.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,6,7.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,8,261.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,10,218.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,15,1685.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,20,60.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,25,3.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,30,3077.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,35,2.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,40,1.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,50,7720.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,60,121.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,75,8.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,100,5362.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,150,1859.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,300,6172.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,500,714.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,600,208.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,1000,613.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,0,7.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,1,119.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,3,109.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,6,23.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,8,752.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,15,1202.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,30,3.0
BUENOS AIRES,AYACUCHO,LA CONSTANCIA,6042020,2,10.0
BUENOS AIRES,AYACUCHO,SOLANET,6042030,1,17.0
BUENOS AIRES,AYACUCHO,SOLANET,6042030,2,10.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,0,1.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,1,31.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,2,14.0
BUENOS AIRES,AZUL,AZUL,6049020,0,14.0
BUENOS AIRES,AZUL,AZUL,6049020,0,9.0
BUENOS AIRES,AZUL,AZUL,6049020,0,55.0
BUENOS AIRES,AZUL,AZUL,6049020,1,171.0
BUENOS AIRES,AZUL,AZUL,6049020,2,819.0
BUENOS AIRES,AZUL,AZUL,6049020,3,754.0
BUENOS AIRES,AZUL,AZUL,6049020,5,121.0
BUENOS AIRES,AZUL,AZUL,6049020,6,2.0
BUENOS AIRES,AZUL,AZUL,6049020,8,951.0
BUENOS AIRES,AZUL,AZUL,6049020,10,129.0
BUENOS AIRES,AZUL,AZUL,6049020,15,683.0
BUENOS AIRES,AZUL,AZUL,6049020,20,9.0
BUENOS AIRES,AZUL,AZUL,6049020,30,14.0
BUENOS AIRES,AZUL,AZUL,6049020,40,2.0
BUENOS AIRES,AZUL,AZUL,6049020,50,1230.0
BUENOS AIRES,AZUL,AZUL,6049020,51,1.0
BUENOS AIRES,AZUL,AZUL,6049020,100,8559.0
BUENOS AIRES,AZUL,AZUL,6049020,300,5026.0
BUENOS AIRES,AZUL,AZUL,6049020,500,185.0
BUENOS AIRES,AZUL,AZUL,6049020,1000,33.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,2,458.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,5,56.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,6,5.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,10,1.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,20,1.0
BUENOS AIRES,AZUL,CHILLAR,6049040,0,1.0
BUENOS AIRES,AZUL,CHILLAR,6049040,2,8.0
BUENOS AIRES,AZUL,CHILLAR,6049040,4,545.0
BUENOS AIRES,AZUL,CHILLAR,6049040,5,8.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0,29.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0,19.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0,4.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0,184.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,1,153.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,2,83.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,3,323.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,3,1714.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,4,200.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,5,362.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,6,427.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,7,7.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,8,2856.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,9,1.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,10,421.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,11,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,12,96.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,13,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,14,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,15,1263.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,16,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,17,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,20,27.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,21,1.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,25,75.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,30,1602.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,50,3627.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,59,59.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,70,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,100,63075.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,150,23130.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,300,24699.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,500,1401.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,1000,338.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,0,6.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,4,9.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,5,1.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,6,10.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,25,261.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,0,2.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,3,24.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,6,11.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,8,48.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,10,3.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,15,300.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,50,101.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,100,990.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,300,561.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,500,22.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,1000,3.0
BUENOS AIRES,BAHÍA BLANCA,INGENIERO WHITE,6056020,0,2.0
BUENOS AIRES,BAHÍA BLANCA,INGENIERO WHITE,6056020,1,1.0
BUENOS AIRES,BAHÍA BLANCA,INGENIERO WHITE,6056020,100,1.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,0,9.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,0,24.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,2,98.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,3,310.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,6,327.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,8,795.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,10,252.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,12,1.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,15,611.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,30,24.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,50,791.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,100,7573.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,300,3374.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,500,114.0
BUENOS AIRES,BALCARCE,BALCARCE,6063010,1000,43.0
BUENOS AIRES,BALCARCE,LOS PINOS,6063020,0,5.0
BUENOS AIRES,BALCARCE,LOS PINOS,6063020,2,5.0
BUENOS AIRES,BALCARCE,LOS PINOS,6063020,6,17.0
BUENOS AIRES,BALCARCE,LOS PINOS,6063020,10,12.0
BUENOS AIRES,BALCARCE,NAPALEOFÚ,6063030,1,38.0
BUENOS AIRES,BALCARCE,NAPALEOFÚ,6063030,3,23.0
