Provincia,Partido,Localidad,Link Indec,Velocidad (Mbps),Accesos
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,3.0,97.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,3.5,18.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,4.0,339.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,5.0,10.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,6.0,52.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,8.0,3.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,10.0,240.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,15.0,9.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,30.0,9967.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,50.0,189.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,60.0,102.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,75.0,10.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,100.0,1110.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,150.0,2420.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,300.0,5185.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,500.0,695.0
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,6028010,1000.0,675.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0.0,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0.5,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,0.75,4.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,1.0,9.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,3.0,40.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,3.5,21.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,5.0,2.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,6.0,88.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,10.0,39.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,30.0,3236.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,50.0,34.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,60.0,46.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,100.0,148.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,150.0,1141.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,300.0,2174.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,500.0,310.0
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,6028010,1000.0,336.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,0.5,3.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,0.75,1.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,3.5,2.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,5.0,5.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,10.0,165.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,30.0,4.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,50.0,61.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,60.0,131.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,75.0,7.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,100.0,391.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,150.0,2702.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,300.0,3942.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,500.0,615.0
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,6028010,1000.0,582.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,0.5,13.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,1.0,0.0
BUENOS AIRES,AMBA,OTROS,Sin Datos,15.0,0.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0.0,159.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0.5,1.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,0.75,6.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,1.0,137.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,2.0,275.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,3.0,546.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,3.5,165.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,4.0,292.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,6.0,95.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,8.0,285.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,10.0,10.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,15.0,451.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,20.0,4483.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,30.0,3.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,50.0,1822.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,100.0,1322.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,300.0,351.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,500.0,22.0
BUENOS AIRES,ARRECIFES,ARRECIFES,6077010,1000.0,6.0
BUENOS AIRES,ARRECIFES,TODD,6077020,20.0,185.0
BUENOS AIRES,ARRECIFES,TODD,6077020,50.0,125.0
BUENOS AIRES,ARRECIFES,TODD,6077020,100.0,31.0
BUENOS AIRES,ARRECIFES,VIÑA,6077030,3.0,80.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0.0,31.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0.256,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0.5,8.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0.512,7.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,0.75,43.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,1.0,40.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,2.0,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,3.0,27.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,3.5,288.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,5.0,9.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,6.0,24.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,8.0,397.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,10.0,161.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,15.0,816.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,20.0,20.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,30.0,2947.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,50.0,2488.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,60.0,18.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,75.0,2.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,100.0,3744.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,150.0,654.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,200.0,1.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,300.0,3993.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,500.0,502.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,600.0,101.0
BUENOS AIRES,AVELLANEDA,AVELLANEDA,6035010,1000.0,334.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,0.75,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,1.0,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,3.0,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,3.5,6.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,5.0,6.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,6.0,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,8.0,3.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,10.0,59.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,15.0,2.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,20.0,18.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,25.0,1.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,30.0,15.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,50.0,2100.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,60.0,24.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,75.0,3.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,100.0,2254.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,150.0,514.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,300.0,2318.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,500.0,272.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,600.0,89.0
BUENOS AIRES,AVELLANEDA,CRUCESITA,6035010,1000.0,240.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0.0,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0.5,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,0.75,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,1.0,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,3.0,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,6.0,5.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,8.0,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,10.0,22.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,20.0,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,24.0,23.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,30.0,3.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,50.0,1238.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,60.0,4.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,75.0,1.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,100.0,509.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,150.0,210.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,300.0,400.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,500.0,40.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,600.0,35.0
BUENOS AIRES,AVELLANEDA,DOCK SUD,6035010,1000.0,41.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,0.5,1.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,0.75,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,1.0,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,3.5,1.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,10.0,141.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,20.0,13.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,30.0,2.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,50.0,3413.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,60.0,20.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,75.0,6.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,100.0,2611.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,150.0,808.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,300.0,2825.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,500.0,319.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,600.0,98.0
BUENOS AIRES,AVELLANEDA,GERLI,6035010,1000.0,275.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0.0,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0.5,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,0.75,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,1.0,5.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,2.0,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,3.5,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,5.0,6.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,8.0,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,10.0,113.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,20.0,8.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,30.0,12.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,40.0,1.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,50.0,1908.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,60.0,26.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,75.0,4.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,100.0,2070.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,150.0,732.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,300.0,2690.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,500.0,289.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,600.0,71.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,999.0,2.0
BUENOS AIRES,AVELLANEDA,PINEYRO,6035010,1000.0,295.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0.0,4.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0.5,12.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0.512,1.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,0.75,35.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,1.0,5.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,2.0,2.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,3.0,1.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,3.5,215.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,5.0,11.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,8.0,128.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,10.0,156.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,15.0,1605.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,20.0,33.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,25.0,2.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,30.0,3390.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,50.0,6305.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,60.0,47.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,75.0,5.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,100.0,4821.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,150.0,1253.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,300.0,4807.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,500.0,496.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,600.0,178.0
BUENOS AIRES,AVELLANEDA,SARANDÍ,6035010,1000.0,467.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0.0,3.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0.5,5.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,0.75,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,1.0,9.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,2.0,1.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,3.0,5.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,3.5,2.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,5.0,2.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,6.0,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,7.0,10.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,8.0,468.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,10.0,226.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,15.0,10.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,20.0,33.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,25.0,1.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,30.0,13.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,35.0,4.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,40.0,8.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,50.0,5276.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,60.0,59.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,75.0,4.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,100.0,3423.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,150.0,1400.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,300.0,4136.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,500.0,486.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,600.0,134.0
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,6035010,1000.0,632.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0.0,6.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0.5,5.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,0.75,32.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,1.0,6.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,3.0,1.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,3.5,116.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,5.0,5.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,6.0,7.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,8.0,261.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,10.0,218.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,15.0,1685.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,20.0,60.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,25.0,3.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,30.0,3077.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,35.0,2.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,40.0,1.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,50.0,7720.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,60.0,121.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,75.0,8.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,100.0,5362.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,150.0,1859.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,300.0,6172.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,500.0,714.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,600.0,208.0
BUENOS AIRES,AVELLANEDA,WILDE,6035010,1000.0,613.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,0.75,7.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,1.0,119.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,3.5,109.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,6.0,23.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,8.0,752.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,15.0,1202.0
BUENOS AIRES,AYACUCHO,AYACUCHO,6042010,30.0,3.0
BUENOS AIRES,AYACUCHO,LA CONSTANCIA,6042020,2.0,10.0
BUENOS AIRES,AYACUCHO,SOLANET,6042030,1.0,17.0
BUENOS AIRES,AYACUCHO,SOLANET,6042030,2.0,10.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,0.512,1.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,1.0,31.0
BUENOS AIRES,AYACUCHO,UDAQUIOLA,6042040,2.0,14.0
BUENOS AIRES,AZUL,AZUL,6049020,0.0,14.0
BUENOS AIRES,AZUL,AZUL,6049020,0.5,9.0
BUENOS AIRES,AZUL,AZUL,6049020,0.75,55.0
BUENOS AIRES,AZUL,AZUL,6049020,1.0,171.0
BUENOS AIRES,AZUL,AZUL,6049020,2.0,819.0
BUENOS AIRES,AZUL,AZUL,6049020,3.5,754.0
BUENOS AIRES,AZUL,AZUL,6049020,5.0,121.0
BUENOS AIRES,AZUL,AZUL,6049020,6.0,2.0
BUENOS AIRES,AZUL,AZUL,6049020,8.0,951.0
BUENOS AIRES,AZUL,AZUL,6049020,10.0,129.0
BUENOS AIRES,AZUL,AZUL,6049020,15.0,683.0
BUENOS AIRES,AZUL,AZUL,6049020,20.0,9.0
BUENOS AIRES,AZUL,AZUL,6049020,30.0,14.0
BUENOS AIRES,AZUL,AZUL,6049020,40.0,2.0
BUENOS AIRES,AZUL,AZUL,6049020,50.0,1230.0
BUENOS AIRES,AZUL,AZUL,6049020,51.0,1.0
BUENOS AIRES,AZUL,AZUL,6049020,100.0,8559.0
BUENOS AIRES,AZUL,AZUL,6049020,300.0,5026.0
BUENOS AIRES,AZUL,AZUL,6049020,500.0,185.0
BUENOS AIRES,AZUL,AZUL,6049020,1000.0,33.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,2.0,458.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,5.0,56.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,6.0,5.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,10.0,1.0
BUENOS AIRES,AZUL,CACHARÍ,6049030,20.0,1.0
BUENOS AIRES,AZUL,CHILLAR,6049040,0.512,1.0
BUENOS AIRES,AZUL,CHILLAR,6049040,2.0,8.0
BUENOS AIRES,AZUL,CHILLAR,6049040,4.0,545.0
BUENOS AIRES,AZUL,CHILLAR,6049040,5.0,8.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0.0,29.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0.256,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0.5,19.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0.512,4.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,0.75,184.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,1.0,153.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,2.0,83.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,3.0,323.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,3.5,1714.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,4.0,200.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,5.0,362.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,6.0,427.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,7.0,7.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,8.0,2856.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,9.0,1.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,10.0,421.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,11.0,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,12.0,96.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,13.0,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,14.0,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,15.0,1263.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,16.0,3.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,17.0,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,20.0,27.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,21.0,1.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,25.0,75.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,30.0,1602.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,50.0,3627.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,59.0,59.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,70.0,2.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,100.0,63075.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,150.0,23130.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,300.0,24699.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,500.0,1401.0
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,6056010,1000.0,338.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,0.0,6.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,4.0,9.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,5.0,1.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,6.0,10.0
BUENOS AIRES,BAHÍA BLANCA,CABILDO,6056020,25.0,261.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,0.75,2.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,3.5,24.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,6.0,11.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,8.0,48.0
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),6056030,10.0,3.0
